,Wine,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline
172,2.4576805,12.680362,2.5254865,2.4034495,21.481276,89.235146,1.7583071,1.1761619,0.48173532,1.1974863,4.3321605,0.86822015,2.2120194,561.25104
173,2.124623,11.764043,2.0069628,2.907429,25.559824,136.60025,2.1278474,1.9462076,0.20819436,1.806045,3.7180443,1.0170027,2.684051,634.69635
174,1.2057225,13.246211,1.9694618,2.3115525,17.207289,103.28281,2.7220225,2.8362288,0.25345385,1.86072,4.7303843,0.9758763,3.3838718,848.4291
175,1.3181529,13.832437,2.2613766,2.4055724,17.406258,111.51367,2.7164407,2.751406,0.3518367,1.8642482,6.760774,0.9946751,2.7813041,1173.2855
176,1.2746526,13.189492,2.290231,2.868859,22.637657,127.864426,2.5783296,2.4327765,0.4900454,1.5983418,4.7957864,1.0721109,2.6875837,874.6751
177,2.1343074,12.139214,1.7516987,2.1885622,19.309374,89.91582,1.653616,1.3592519,0.4290135,1.2669263,3.159461,0.99491346,2.3408496,475.87704
178,1.9836051,11.721978,3.2999299,2.2367263,18.869606,90.43034,3.1523316,3.1555429,0.25587538,3.139581,3.1199367,0.9859775,3.2163057,411.3309
179,2.1262746,12.750615,1.6910087,2.06694,18.71963,95.89839,2.0122328,1.3606902,0.29416835,1.1526258,3.7543225,1.0049187,2.3650143,607.83185
180,2.1899292,12.39921,2.234464,2.3014371,20.600822,90.44892,1.6339414,1.385513,0.53230745,1.3947843,3.5998664,0.93454415,2.2998698,541.00287
181,3.0254657,13.141069,3.998992,2.466552,22.048542,90.5294,1.6316499,0.440971,0.5687673,1.0237885,6.5131707,0.68138295,1.6890892,609.0011
182,3.3146605,13.441311,4.485806,2.4085715,21.078716,93.94873,1.5738231,0.31554338,0.5164996,1.1467574,8.994518,0.55373436,1.388127,634.8004
183,0.89243776,14.349445,1.8929728,2.3294423,15.102581,112.653534,3.4352582,3.628428,0.26766476,2.2865396,7.296565,1.0471249,3.2211626,1395.0208
184,2.1708488,12.437892,1.5487459,1.9957083,18.756554,84.081215,2.087071,1.806715,0.32217005,1.2841234,3.196511,1.06912,2.781813,489.04297
185,2.8840208,12.625988,2.9395258,2.3707469,20.731419,94.55866,1.4988648,0.8377213,0.44647652,0.98958474,5.085634,0.7481965,1.7979467,586.9869
186,2.0685515,12.71986,1.9345589,2.2527783,18.850048,92.68096,1.858039,1.6561422,0.34263378,1.1714963,3.9247272,0.92953557,2.44401,664.04474
187,3.2209861,13.074874,3.592574,2.410406,20.86746,108.96803,1.4615841,0.7596839,0.38812053,1.1030377,9.710102,0.565054,1.4044393,681.7135
188,1.5476514,12.598228,2.2925432,2.3900309,19.799614,97.3858,2.5490105,2.5262651,0.334117,1.7071675,3.4677184,1.0282302,3.20074,656.2176
189,2.290266,13.425294,2.9119327,2.4064867,19.954973,98.16351,1.9748158,1.3734668,0.4269948,1.4206965,6.7934604,0.8159752,2.1657655,784.61115
190,1.163531,14.18189,2.0499797,2.4541323,16.578415,114.46364,3.1777601,3.228301,0.31673774,2.2636335,8.132995,1.0055158,2.9313965,1240.2008
191,1.9973555,12.241407,2.3303387,2.2842507,20.826475,85.51261,2.3825824,2.2873392,0.35649988,1.7429893,2.8837283,0.92597836,3.0994196,468.7024
192,2.1763115,12.301718,1.6012625,2.1839857,20.574732,86.255554,1.9005822,1.6812203,0.38922885,1.3237643,3.205209,1.0532221,2.630063,501.73526
193,2.0196812,12.079769,2.2505195,2.439865,22.652248,87.07362,2.0821238,2.0706086,0.46997908,1.5432366,2.803324,1.1451274,2.8224514,479.2522
194,2.160581,12.440643,1.5077242,1.9794948,17.937788,89.15206,1.9696124,1.6290734,0.3382341,1.1599422,3.4053695,1.0760362,2.548123,510.72122
195,3.2766004,12.7893095,3.046171,2.4074361,21.599096,110.7249,1.4502363,0.9132853,0.27173963,0.85907865,7.1871324,0.56975746,1.1900802,562.4
196,1.8583796,12.298322,1.5258259,2.215545,18.80913,90.79709,2.7160556,2.5256793,0.24816574,1.7520529,3.3677971,1.0754275,3.1994205,571.76904
197,1.5639837,13.413377,1.6756533,2.5603359,22.222103,106.85904,2.8101287,2.703912,0.2817201,1.8520579,3.7895617,1.2119193,3.309322,886.4664
198,3.0916862,13.102665,3.707596,2.441024,21.315563,91.540474,1.5638347,0.36549053,0.54664266,0.91008323,6.148195,0.7219837,1.6384537,594.2327
199,3.302867,13.450535,4.4006977,2.5066223,22.920818,97.78115,1.6916099,0.35898528,0.54347,1.1269188,8.504877,0.62927336,1.5425365,632.2919
