,Wine,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline
180,3,12.377919,2.8503404,2.277666,19.613153,98.98897,1.3851582,0.7808972,0.44608754,1.0762455,5.07256,0.73541933,1.7949446,615.8855
181,1,14.182787,3.0042758,2.3838754,15.560197,120.09965,3.0601654,3.2726393,0.24579483,2.095525,5.482651,0.9673277,3.5094225,990.99615
182,2,12.824007,2.6051962,2.5657089,24.05283,90.42366,1.9194555,1.3571341,0.49084046,1.247163,4.607061,0.9136207,2.262149,535.21747
183,1,13.070602,2.630139,2.95538,22.421549,111.276566,2.6353533,2.6306062,0.40231633,1.680059,4.492892,1.0405704,2.8939207,788.77966
184,1,14.072423,1.7581652,2.2750819,15.486121,107.755035,2.8847048,3.2168357,0.27681562,2.0346174,5.6017833,1.0482681,3.347305,1145.0723
185,1,13.893595,1.7359674,2.5210168,17.373741,111.17231,2.9943402,3.1776614,0.3303375,1.7755094,6.039046,1.0921723,3.0215275,1280.8424
186,2,13.2827215,1.5793692,2.1940646,20.904734,90.112404,1.9228313,1.9407876,0.25545475,1.1925933,3.8086429,1.0566516,2.8569052,750.4199
187,1,12.812161,1.7597098,2.4159687,18.654865,97.021416,2.3808799,2.410617,0.27886826,1.6166073,3.8589823,1.0170962,3.259155,844.48035
188,2,12.048524,3.9224534,2.331004,20.162539,89.59911,2.7287238,2.5143042,0.28408492,2.3290966,2.370585,1.0431392,3.3395517,405.76355
189,3,12.969771,2.8163152,2.4006913,21.10069,92.87468,1.6674527,0.6572452,0.6017885,0.9376364,5.8195324,0.81003004,1.7515047,556.4347
190,2,12.0785885,1.082167,1.7052281,15.913154,128.69342,2.158656,1.5586239,0.14373392,2.093439,3.127413,1.2645912,2.9356084,579.5315
191,1,14.01864,2.3211894,2.4579396,17.610033,111.62462,2.714101,2.7255683,0.3154277,1.8482273,6.7704372,0.9705619,2.8630176,1057.963
192,2,12.556118,1.9614956,2.3292255,17.944393,98.40612,2.745017,2.4644005,0.23013543,1.938596,3.775419,0.9115803,3.2893662,745.44135
193,1,13.90186,1.8061641,2.6089265,17.721142,114.93722,2.9357781,2.9872086,0.35159498,1.6599156,5.2228065,1.1122411,3.1733603,1123.7888
194,2,12.133153,1.1668228,1.9145272,16.467983,86.51297,2.3125925,2.2056725,0.28755844,1.3776425,3.019083,1.2559097,2.729748,358.61316
195,2,13.094573,1.6427544,2.2524824,19.011726,91.32901,2.304947,2.3396313,0.28959888,1.6457813,4.234334,1.0088418,3.1835303,778.16016
196,2,11.412604,2.7062986,3.0225031,19.12775,111.62126,1.8511391,2.405202,0.61924213,0.8821853,3.154824,1.4256029,2.8455184,569.75366
197,1,12.602127,4.8264074,2.3568735,20.09625,93.41707,2.472243,2.557185,0.30795136,2.0199077,3.259022,0.76858205,3.3391914,507.62228
198,2,13.235518,1.5131396,2.1046064,19.24007,94.41178,1.8786061,1.7946414,0.29288915,1.1585016,3.8529143,1.0401464,2.5592475,645.67084
199,2,12.437963,0.90278006,1.9046956,14.5714445,138.4722,1.9263992,1.8718307,0.3453228,2.7645574,3.4332757,1.0417769,2.3743875,752.9623
200,2,12.338418,3.8901088,2.4423528,23.243877,83.82937,1.8666463,1.5276926,0.53445786,1.274112,3.8864985,0.836708,2.4603045,502.44223
201,3,13.177674,3.0704389,2.3894868,20.455666,111.17807,1.6664582,1.2233002,0.3319793,1.32593,8.706719,0.690791,1.6187049,728.169
202,2,12.685164,2.7509596,2.3331814,21.41237,88.07886,1.6047397,1.3012983,0.58783436,1.3487037,4.1537766,0.884605,2.190592,491.68237
203,1,13.466089,2.298699,2.8329906,20.082375,114.28152,2.6890092,2.6933558,0.39424768,1.6767888,4.7051396,1.076044,2.9431143,939.2496
204,1,13.565485,1.7499746,2.2846081,15.775956,106.49204,2.7956874,2.9506686,0.27473718,1.8359954,4.8007574,1.0213172,3.5056567,973.56104
205,2,12.998653,5.275204,2.1542785,19.443903,94.67097,2.731771,2.666966,0.264006,2.3170424,3.160378,0.7348157,3.2719839,491.24353
206,2,13.000269,1.7542228,2.1747746,19.626184,91.983215,2.1630118,2.044312,0.25869676,1.4060867,4.3844275,0.98393184,2.8637495,717.189
207,2,12.1463585,1.6708394,2.0634615,19.891582,79.952705,2.1557298,1.8830944,0.3487824,1.5131414,2.5999737,1.0776701,2.8875694,447.41965
208,2,12.547667,2.8664944,2.4699686,24.264545,89.243355,2.5928454,2.2376912,0.35251006,1.672922,2.4164195,1.1758208,3.2351766,462.71252
209,2,11.703504,3.8999002,2.3288558,20.2593,80.75149,3.0254605,3.2107859,0.18935122,3.064773,3.0294545,0.881365,3.6301453,346.61142
210,1,13.716588,1.7363304,2.4986303,17.569378,105.919914,2.7474864,2.9227128,0.30790636,1.7383555,5.328932,1.084615,3.108106,1194.7552
211,3,12.7462435,3.5166385,2.2960896,19.49338,95.56518,1.3952138,0.39582154,0.4626378,0.88178843,6.4608955,0.657762,1.645662,611.4763
212,2,13.757127,2.660934,2.7066076,22.74044,115.381226,2.4102237,1.6563431,0.47986597,1.4167882,8.11345,0.86112285,2.1282277,902.3687
213,2,12.257654,1.471948,2.3003428,22.016861,82.2682,1.7144041,1.3978764,0.48291332,1.4169464,2.657919,1.0452974,2.5813918,487.14362
214,3,12.916932,4.0854383,2.31171,19.211756,93.46144,1.5438181,0.46136674,0.45988882,0.94002485,7.714216,0.58683944,1.6383891,597.7402
215,1,13.632171,1.9023876,2.2719858,16.341843,103.374725,2.612323,2.7759147,0.27576065,1.7702699,4.7285166,1.034501,3.3402283,1056.1635
216,2,12.185,0.9675126,1.7134348,15.421182,155.17735,1.6470664,1.235551,0.19918409,2.7291484,2.8024092,1.2317885,2.8186302,714.4838
217,2,13.402965,1.5616468,2.6788332,21.655437,117.87045,2.4880784,1.9046282,0.252758,2.0483997,4.800689,0.8729844,1.9977027,634.52234
218,3,13.220237,3.9038212,2.2811275,19.578146,84.957085,1.3424449,0.28965244,0.52167875,0.74625117,6.019883,0.6283816,1.4350741,516.4892
219,3,13.012227,3.7952986,2.382864,21.293661,101.84885,1.5919245,0.6192276,0.45350292,1.1176615,9.257239,0.59054464,1.5739558,682.6434
220,2,11.755374,2.5298362,2.4864786,20.0965,97.10864,2.552002,2.403923,0.3058508,1.9485432,2.8717978,0.78951263,3.3465545,502.66736
221,1,14.072148,1.6726832,2.3691192,16.433065,109.68918,3.2948391,3.4967673,0.28119004,2.103168,6.758792,0.9988552,3.147006,1355.8252
222,1,14.371046,1.8092154,2.3284876,13.978276,104.787796,3.3299463,3.7272787,0.2955664,2.5495267,6.8547654,1.0749742,3.0715728,1367.7927
223,3,12.940931,4.386125,2.4684985,22.21446,92.61854,1.7099997,0.3789353,0.5531275,0.8571142,6.874758,0.6784787,1.6248373,623.8669
224,2,12.80466,3.3558285,2.3228447,20.85811,84.43101,1.9997506,1.80398,0.42800596,1.3886119,4.0158415,0.8400055,2.6091778,619.80334
225,1,13.441165,2.0801756,2.8954165,19.945032,114.85157,2.7399552,2.8081737,0.37349102,1.5722007,4.661297,1.1159327,2.9979413,912.9289
226,2,12.393398,3.71415,2.4422472,22.462574,99.54589,2.7326477,2.6160998,0.36300454,1.873189,2.75501,0.96244323,3.320429,438.076
227,1,13.325127,1.9988732,2.8837144,21.491272,118.06311,2.7395868,2.820845,0.41985068,1.7793779,4.7648277,1.0919133,3.0409367,945.05023
228,1,13.776146,2.4720566,2.2680123,16.54218,111.08884,2.7809584,2.952967,0.27587414,1.9611297,4.8155174,0.9866269,3.4864073,941.1135
229,2,11.073915,4.9880757,2.2023764,20.896273,78.32649,3.1007204,3.2260578,0.15149681,3.8156264,2.657155,0.6364353,3.8569572,361.26495
230,1,13.233926,2.2664607,3.1195648,23.049932,121.64468,2.763989,2.7915335,0.41681972,1.8254473,4.1273136,1.1048293,3.1413257,798.87915
231,1,14.111317,4.050663,2.3586004,10.517634,121.087906,3.0257328,3.4246273,0.14246166,2.5976923,5.624619,0.91072613,3.345629,876.49243
232,2,12.023884,1.5637286,1.9892461,18.717955,85.15264,1.9852282,1.6898088,0.32667524,1.3510793,2.586866,1.1574931,2.7008083,415.20297
233,2,13.074767,1.8016558,2.195246,22.170088,92.687836,1.7563982,1.6464648,0.2749491,1.1238014,3.8397062,0.98006433,2.5007038,687.9447
234,2,12.563639,1.3321491,2.1652765,19.096226,94.159134,2.6391993,2.1617832,0.23369573,1.5299135,3.484234,1.0818183,3.0930595,789.50586
235,2,12.087434,3.6568716,2.3078039,19.759157,90.64169,2.6725879,2.4532022,0.2761543,2.2352822,2.3531175,1.0398148,3.3372035,394.46124
236,2,13.314817,2.8916378,2.683588,20.74032,106.31587,2.4479718,2.0659924,0.42252457,1.3477181,5.608099,0.9619359,2.4615047,889.35175
237,1,14.000996,1.8800515,2.2201378,15.396662,111.178444,2.9951017,3.376937,0.2589445,2.249312,6.0120845,0.9904763,3.4543426,998.18555
238,1,14.071973,1.8009924,2.3353553,16.508276,109.2862,3.1951752,3.4540973,0.27184767,2.159755,6.5364776,1.0047543,3.1832998,1312.2397
239,1,13.679536,1.9128474,2.5593169,17.775724,108.385506,2.7567103,2.9311194,0.30373332,1.7813476,5.140948,1.0785457,3.2537076,1103.0397
240,1,14.111862,1.8345137,2.3352141,16.675241,111.81869,3.355572,3.578912,0.25840044,2.1639166,6.8724656,0.9934817,3.2569737,1308.9828
241,3,13.404612,5.1475244,2.3621716,20.63551,87.05628,1.503555,0.42166075,0.49933144,0.9747136,8.005145,0.5568868,1.4634804,571.1732
242,1,13.894202,1.7763697,2.4528008,17.172825,109.763054,2.9463375,3.0932262,0.33049,1.7780814,5.8010454,1.0794406,3.0716803,1236.6874
243,2,12.310152,1.6426392,2.0146444,20.085196,83.75985,1.850743,1.5985708,0.3388602,1.2632493,2.8286958,0.9947259,2.9051707,514.57965
244,2,11.940679,1.6311859,2.1481872,20.98818,83.63042,2.1114626,1.6944898,0.3688257,1.4810357,2.076916,1.2443193,2.9161348,438.0493
245,2,12.106263,2.541925,2.311727,20.90804,88.15972,2.5941498,2.512879,0.3571651,1.5678877,2.7411854,0.86300695,3.2621229,412.69534
246,2,13.64474,2.3258336,2.7888076,22.418142,115.07891,2.574772,2.0481088,0.48172286,1.3726678,6.930235,0.9488693,2.3886316,997.60254
247,1,13.907589,1.8550987,2.5980072,18.838112,115.03331,2.9569516,3.0195835,0.39621392,1.8321699,7.2959375,1.0027156,2.8374689,1205.3708
248,2,12.798274,2.5321355,2.313668,20.856726,90.161766,1.5910954,1.0927702,0.58863044,1.2827812,4.477078,0.8763067,2.1019118,535.76746
249,2,11.483436,1.912401,2.1709175,21.413279,83.40158,2.4239836,2.2090285,0.450761,2.109378,1.8937396,1.5750475,2.928182,398.09204
250,1,14.477751,1.8132932,2.392068,13.903637,106.372375,3.5891066,3.95939,0.29869792,2.524177,7.389642,1.0768602,3.030936,1495.6365
251,2,12.377093,2.7230325,3.0208864,26.48693,109.37791,2.5936697,2.7943225,0.5037876,1.6657301,4.3802323,0.95888215,2.7688155,593.4817
252,2,12.322458,1.5694325,2.330832,22.257442,82.357864,1.6231036,1.4294444,0.5407186,1.4287802,3.0256321,1.0027437,2.6440911,509.89243
253,1,12.981619,4.9461594,2.3618712,18.767296,97.46959,2.4813826,2.7246966,0.2925925,1.8945026,3.6229975,0.80136144,3.3265288,555.0956
254,3,12.595817,3.1113071,2.3075628,19.351612,99.66995,1.4219018,0.6346497,0.40150604,0.92366064,5.949013,0.683937,1.6551483,618.70856
255,3,13.195357,3.3639047,2.4899385,23.075212,119.302666,1.5117757,0.84032923,0.41697052,1.3351209,10.556002,0.6338269,1.4521396,703.7903
256,2,12.2897415,3.291838,2.361469,21.87136,85.04157,1.9821297,1.7967687,0.46290332,1.2998574,2.967657,0.8509318,2.6149678,520.6054
257,2,13.211532,2.7210853,2.4265141,20.314375,92.41013,2.054379,1.958794,0.35044876,1.324164,4.0580683,0.9752694,2.6563618,740.9135
258,1,13.059322,5.296,2.266865,19.410536,95.98325,2.603574,2.6727834,0.29594,1.9896756,3.3738358,0.77625936,3.2606258,528.07135
259,2,13.239902,1.9677359,2.877311,23.06991,120.28482,2.7188067,2.440309,0.4898762,1.4780353,5.8632393,1.0247759,2.8349204,1026.4691
260,1,13.106591,2.3362522,3.1708436,23.83476,121.5999,2.7006247,2.8189106,0.4364645,1.8595771,3.9290488,1.0983322,3.1195092,771.2838
261,3,12.910743,3.1684372,2.4296315,22.614704,103.82295,1.6359417,0.7708362,0.41371468,1.1834086,8.160131,0.6271767,1.5190468,641.18646
262,2,13.029895,2.3986185,2.2571604,21.01216,94.48571,1.7051682,1.4646832,0.30353722,1.1433367,5.1674275,0.8688817,2.2636485,730.13617
263,2,12.0180235,2.1712594,2.4692929,20.582884,93.05356,2.6717274,2.6063824,0.33362943,1.5875129,3.2906394,0.75014466,3.2130547,496.14435
264,1,13.804206,2.9824708,2.2578154,14.353788,121.97201,3.150692,3.3298995,0.21271469,2.4446812,5.753827,0.92921376,3.4399142,843.84485
265,3,12.801208,3.2764428,2.3462799,20.964499,107.33667,1.4187181,0.8719862,0.31123626,1.0820688,8.105831,0.6135191,1.4693052,636.36
266,2,12.586364,2.74824,2.6784804,22.42564,92.11816,2.4864352,2.3088741,0.40004143,1.5494167,3.2960455,0.9644692,2.9339063,510.77884
267,1,13.832666,1.8644388,2.6120298,18.54181,115.78444,2.801235,2.8106747,0.38666642,1.6470913,5.9867587,1.1026248,2.907478,1135.9425
268,2,12.574561,1.3162956,2.068925,16.34509,108.800316,1.8376133,1.284218,0.43612045,0.7986091,4.6815467,0.93419534,1.416702,516.8687
269,1,13.400503,1.5522195,2.1515093,14.842542,111.20897,2.4879189,2.8061128,0.2857098,1.9192765,4.8261013,0.9993925,3.085109,880.15173
270,2,12.347145,2.071413,2.209871,20.525246,93.50431,1.4113358,1.2058371,0.49951178,1.4023472,3.5109787,0.90958005,2.2458735,604.20166
271,2,11.954949,1.1967598,1.7480962,14.014825,91.25758,2.041566,1.5843359,0.2758674,1.0385888,2.7845938,1.2013133,2.2910492,413.92334
272,1,13.752431,2.0728412,2.5445623,17.44433,105.28525,2.4832497,2.4872036,0.32576105,1.6392683,5.550767,1.0411814,2.874375,1065.1973
273,3,12.677502,3.2118895,2.3493266,20.56682,101.81547,1.3389378,0.7125723,0.3378098,0.8792392,6.377981,0.65361124,1.494974,631.3828
274,2,11.713234,2.0373178,2.257068,19.608372,90.622246,3.1899521,2.4582317,0.1615202,1.9423739,3.4717832,0.99641335,3.0749428,563.28455
275,2,12.058516,2.5652163,2.734059,24.731525,97.49354,1.8386729,1.9322757,0.6238556,1.3452094,3.8356266,1.0148308,2.387354,493.7855
276,1,14.5681505,1.7856393,2.3845642,13.739,104.66404,3.4318857,3.8282897,0.31825867,2.5462976,6.8605485,1.0972825,3.033402,1413.5718
277,3,13.318121,3.1337752,2.393101,19.843487,105.29397,1.7340184,1.023275,0.36875194,1.373509,8.407534,0.7133374,1.8189486,783.2881
278,3,13.092082,3.3491776,2.389152,21.053492,90.07487,1.6442965,0.78079075,0.60545915,1.0322187,5.740208,0.80697066,1.8226007,543.4566
279,1,13.042087,1.7601911,2.236217,16.977062,95.954765,2.512432,2.6187634,0.29185465,1.6254668,4.237988,1.0222222,3.3205388,902.0976
280,2,12.476209,2.0692165,2.1047747,19.467367,83.79587,1.8794775,1.3405417,0.39947608,1.5327733,3.289772,1.176431,2.229774,525.7736
281,2,12.593864,2.327343,2.2656658,21.903124,84.30503,1.6407464,1.6722771,0.4783075,1.4365839,3.3385675,0.88900363,2.5267138,471.03638
282,1,13.325769,1.9753305,3.0596943,23.572594,126.317314,2.817814,2.8188403,0.44649613,1.7740192,4.2941475,1.1318582,3.199994,879.56946
283,3,13.055383,3.6736686,2.3719225,20.479927,105.01324,1.5730362,0.6199412,0.43645537,1.1397368,9.7345705,0.57081354,1.5364397,688.41693
284,1,14.100566,1.9219507,2.325907,16.491957,110.97002,3.1254945,3.4200425,0.26055744,2.1593113,6.3474407,0.999737,3.2898822,1212.3529
285,2,12.607515,2.8485966,2.273204,21.592916,85.98816,1.6062423,1.4624524,0.45658106,1.2970133,3.5186348,0.87320065,2.4126172,527.52716
286,3,12.684638,2.3313074,2.3863988,20.334372,110.622765,1.3260111,0.95486635,0.23156859,0.81742334,5.357618,0.731855,1.3822062,561.7586
287,2,12.00167,2.6071792,2.1119447,17.72944,78.72561,2.9186664,2.8625898,0.3777413,2.8256795,2.3255987,1.4160175,2.997886,358.74216
288,1,14.126604,1.9945998,2.3062735,16.453606,110.61603,3.091331,3.3414695,0.26243708,2.1300192,6.0014987,1.0075252,3.3981178,1156.6935
289,2,13.576435,1.8589896,2.5190735,20.247156,113.367485,2.4729688,2.1861267,0.27836433,1.8494903,6.3913,0.8512895,2.2466898,816.39795
290,2,12.041237,1.5934918,2.4047914,23.166094,82.92863,1.7526282,1.377203,0.4996564,1.3361067,2.6109207,1.1113943,2.7915955,540.51654
291,2,11.895182,3.763537,2.3403096,20.151276,88.28549,2.6787448,2.4246461,0.24158242,2.2305071,2.609574,0.87139106,3.374451,439.2528
292,2,12.745046,2.927689,2.331772,21.572262,89.31901,1.596083,1.248989,0.5191314,1.2908556,4.2834754,0.8640578,2.2367961,530.9972
293,1,14.190981,1.8344669,2.3453772,16.532425,111.32961,3.2859073,3.5004997,0.26766843,2.1078827,6.540465,0.99233264,3.283936,1259.0125
294,3,12.973206,3.6660023,2.340429,20.278889,91.009735,1.6485226,0.76347905,0.45886177,1.1221093,6.200977,0.7070169,1.8208833,641.54663
295,2,12.176155,2.165535,2.3752093,21.705132,88.851234,2.510529,2.481458,0.38586965,1.4201295,3.1347997,0.77876544,3.1468194,431.05286
296,1,13.537683,2.013669,2.0870912,13.365683,99.20438,2.889362,3.451225,0.1958851,2.747189,6.8855815,1.0341768,3.1255467,1081.5295
297,2,12.279566,2.3809676,3.191034,26.922363,116.7078,2.7740505,3.5945065,0.47539,1.8494623,4.7002907,1.0031551,3.1182628,581.3826
298,2,12.421736,1.9296691,2.5273995,19.973574,122.91671,1.7030609,1.4840732,0.19591612,1.679336,3.9121816,0.9064275,2.1136537,619.3391
299,2,11.785901,2.4147756,2.705004,28.977854,92.61772,2.1253548,2.1452959,0.56815636,1.7071173,3.3060694,0.95930636,2.4404163,436.72916
300,3,13.342846,4.327555,2.4116676,21.916313,97.20649,1.5905312,0.6392663,0.48710525,1.0104679,8.68026,0.58667666,1.5127741,631.20105
301,2,12.527863,1.6110587,2.8571618,24.47533,130.52258,1.869957,0.866684,0.1793093,1.7071309,4.4944673,0.8159659,2.0346231,529.6112
302,2,11.542392,2.8875496,2.1738777,20.692049,91.28323,3.2588649,2.636891,0.16148701,2.5207148,3.2259433,0.874975,3.1613297,557.4433
303,2,12.328067,4.2842097,2.1557984,20.52783,89.60593,2.732405,2.6451228,0.35770014,2.5128143,2.4001067,1.1473114,3.0355818,441.5983
304,1,14.184991,2.6412024,2.323508,15.100056,116.1083,3.1391232,3.412424,0.23135385,2.2919755,5.953312,1.0018474,3.479153,1054.5156
305,1,14.124041,1.9485081,2.2604618,16.106153,107.135185,2.923263,3.2141793,0.26420125,2.1207469,5.7133036,1.0137621,3.4267023,1121.0431
306,1,13.679676,1.6439637,2.17592,14.891354,108.7889,2.6121256,2.8487065,0.29413417,2.0068357,5.0742397,0.99354976,3.067355,909.2438
307,2,12.594351,1.7095175,2.0438118,16.381048,131.68625,2.62168,2.7629032,0.24590473,3.2126286,4.913862,1.0514171,2.6775477,954.8023
308,1,13.86355,2.1787128,2.5552173,17.886106,109.57719,2.5854564,2.4853003,0.35145473,1.5747149,6.2206697,1.0251716,2.8556812,1063.2502
309,2,13.874397,2.2178113,2.4189618,18.688553,110.52084,2.530645,2.399445,0.3389878,1.8288245,8.007567,0.8783437,2.3986144,1021.38
310,3,13.125256,4.2822027,2.3311403,20.450258,90.115555,1.5849812,0.43721542,0.55255574,0.83728343,6.7392383,0.6858768,1.5393252,564.5547
311,1,13.976762,1.7414869,2.2755232,15.066631,106.98022,2.9187174,3.267083,0.2871676,2.3193424,5.652315,1.0485109,3.1106958,1040.9708
312,2,11.941399,1.7005751,2.34016,23.25902,82.275894,1.9879982,1.5095896,0.42861828,1.3720524,2.1648593,1.2124599,2.9292674,529.34546
313,2,12.287673,1.4583203,1.9648554,17.692183,153.17632,2.1727145,1.915773,0.27115044,3.1444373,2.9473946,1.116347,2.605966,768.7461
314,3,13.0431185,3.912257,2.35683,20.272753,90.98647,1.6683614,0.5154763,0.4732385,1.0459509,8.350449,0.58190066,1.5788187,622.4298
315,2,12.372839,2.7734666,2.4123902,20.868317,91.04925,2.4596329,2.345155,0.36387652,1.4196109,3.4735773,0.80746895,2.9725032,552.34106
316,1,13.7203865,3.1488879,2.2769847,16.081572,113.383064,2.8938644,2.962007,0.26631412,2.0286674,4.883895,0.9180704,3.4659631,828.0348
317,3,13.226255,3.186584,2.4168253,20.94765,106.18679,1.579008,0.82478446,0.40932682,1.3567711,9.348414,0.62271863,1.64968,696.2903
318,3,12.850024,3.5390542,2.514709,20.800413,94.80358,1.6063446,0.56770283,0.5929159,0.8324738,5.1024027,0.8698336,1.757443,589.8935
319,2,12.758733,2.799652,2.6039762,21.96939,89.68975,2.3422275,2.0851326,0.3959123,1.494021,3.6723063,0.95704937,2.8156078,554.9768
320,3,12.90329,4.0107117,2.368521,20.202208,99.832146,1.3893676,0.533037,0.41186735,1.0133972,8.100479,0.61587787,1.5684849,638.09344
321,3,12.138665,1.6161906,2.4072769,19.123636,93.46358,1.8250343,0.86034983,0.5515048,1.1799203,4.3267465,1.1175808,1.9301612,582.8024
322,3,12.925668,3.7449605,2.531116,23.984608,93.95002,1.8147241,0.409232,0.56656146,1.0132369,7.6957483,0.64511395,1.6324439,699.3993
323,1,13.294735,2.0485668,2.9071066,21.98614,118.63347,2.7745707,2.8915093,0.3943876,1.7325586,4.461526,1.11668,3.1313434,882.79626
324,2,13.11392,1.3590025,2.1291664,16.471798,115.44945,2.5699506,2.4579084,0.28679305,2.0831225,4.2696767,1.0239199,3.0070956,850.7437
325,3,13.749443,2.8098576,2.5788283,21.95325,114.080605,2.1629076,1.5265542,0.38218728,1.6593475,9.676614,0.78816885,1.9073818,896.46497
326,1,12.927907,3.4086409,2.599463,20.196783,98.8187,2.5538597,2.6292565,0.3000711,1.7388967,3.640256,0.9680005,3.3705282,577.24725
327,2,12.963987,1.6170926,2.3258712,19.214247,91.406136,2.286408,2.3218656,0.27395308,1.5519265,3.675334,1.0287306,3.2055202,764.6906
328,3,12.571075,2.2147193,2.2045195,18.029844,91.12097,1.6469482,0.5440671,0.5774793,1.1316162,5.7260222,0.74918497,1.489483,636.62427
329,3,13.418637,3.5879843,2.581852,22.965305,98.45112,1.703927,0.6140446,0.4873262,1.2460843,9.180171,0.62398803,1.5218892,700.41974
330,3,13.710144,3.341098,2.629201,22.853449,98.62352,1.7129463,0.5929422,0.46154028,1.293565,9.63672,0.61795175,1.5428022,681.38495
331,2,11.897274,2.517573,2.257359,20.880527,86.974846,2.481269,2.3960774,0.42500758,2.1602433,2.2989538,1.4440747,2.8868592,422.73718
332,2,12.389219,1.0778837,1.925608,15.275209,135.72633,1.965752,1.8863354,0.28775132,2.5441465,3.4051766,1.1245918,2.596723,692.24915
333,1,13.709117,1.7521319,2.1692266,15.416452,104.090546,2.6739779,2.8189166,0.2853598,1.7930992,4.8640165,1.01411,3.3063412,1042.641
334,2,12.260025,1.0529023,1.7956167,15.116878,139.59319,1.9174587,1.6557167,0.2999499,2.6827426,3.2208564,1.1440676,2.5173976,716.05664
335,2,12.416759,1.3744615,2.1080308,18.735928,90.39464,2.804508,2.2926822,0.24214676,1.4546607,3.7896843,1.1618246,2.8898563,593.588
336,2,12.104231,4.8939576,2.2992759,21.516003,87.79844,2.7230048,2.7722833,0.2531992,2.5436075,2.509486,0.813552,3.468479,414.82925
337,2,11.535464,1.885847,1.9557912,19.510181,106.75331,3.155877,2.2542794,0.19951259,2.540251,3.6846488,0.9714023,2.6537395,665.17444
338,2,12.145285,4.383929,2.3005548,20.629684,87.007195,2.681287,2.7417126,0.25743023,2.5576332,2.5362146,0.94004524,3.3904257,387.80835
339,3,12.513176,2.4685633,2.281697,19.846098,108.732056,1.3684186,0.95132273,0.2977869,0.9306833,4.4817686,0.7901444,1.4606223,605.89526
340,3,13.392975,4.219569,2.7121584,25.87602,93.74107,1.8572868,0.52247995,0.5920063,1.2012514,9.1392145,0.5253702,1.5526533,677.6998
341,2,12.287151,1.6254826,2.0671663,18.850685,86.73865,2.619173,2.2599356,0.2631124,1.549691,3.3002791,1.1064217,2.9463983,506.8613
342,1,13.425195,3.6764097,2.3922503,16.700851,108.305626,2.6883767,2.7717237,0.26812974,1.9459064,4.597562,0.9246763,3.4293065,818.72675
343,2,12.329219,3.5688367,2.3837936,23.321648,85.06861,1.7959465,1.6858752,0.5560117,1.4154258,3.5264566,0.85493064,2.3794668,486.3647
344,3,12.469621,3.3633366,2.6857061,26.64981,100.136795,1.9056779,0.43186995,0.58267784,0.9938507,7.163895,0.72392786,1.8498002,706.5632
345,3,12.844889,3.9456115,2.3171093,19.21132,95.61343,1.4898947,0.5042792,0.44504413,0.8733211,7.5951076,0.6035314,1.681059,611.51337
346,2,12.40819,1.3620713,2.1952028,18.474167,100.69774,2.8968813,2.4111576,0.21106027,1.7348956,3.88636,1.0423409,3.1619034,839.14886
347,2,13.100938,2.8057196,2.3966525,20.059177,93.89382,2.2648978,1.9543514,0.35849258,1.5427505,5.8172855,0.8092618,2.7062764,656.0611
348,3,13.323707,4.2010508,2.545481,23.561033,97.83758,1.5515924,0.61023337,0.48088297,1.1367426,8.428896,0.6621713,1.5609064,588.46045
349,2,12.537383,1.907797,2.2931433,20.674547,91.13274,1.4454187,1.2082218,0.55781215,1.4074205,3.6744785,0.8805813,2.127628,525.52545
350,2,12.083076,1.1061504,2.1174486,17.986181,85.025185,3.2445772,2.855321,0.22286817,1.7063655,3.9421477,1.261098,2.8963094,359.12857
351,2,12.172336,2.4958413,2.1398058,18.203564,86.228264,2.5280914,2.3019474,0.29133636,1.7764956,2.4857852,1.1497165,3.07756,340.7759
352,2,13.041502,1.5520214,2.7656963,23.058271,121.98981,2.3147864,1.6577681,0.23907103,1.9297636,4.145091,0.8783256,2.0156448,634.1206
353,2,12.207629,2.91913,2.4295356,23.551676,90.0645,2.4518692,2.121415,0.38069156,1.6614231,2.2022655,1.2103375,3.1670947,485.2867
354,1,13.6820545,1.7265464,2.6226392,18.174335,108.71506,2.7291062,2.933732,0.31775156,1.6120126,5.3186936,1.1015171,3.131786,1136.5013
355,2,12.538016,0.93151796,1.4897854,11.439595,89.29031,2.0240233,1.0316808,0.26587465,0.6103433,2.485207,1.1389539,1.9709479,530.78906
356,1,14.112342,1.5910896,2.425785,16.862797,114.477806,3.2428238,3.411674,0.3155181,1.9606282,6.501925,1.0527645,3.1226892,1340.9738
357,1,13.364761,1.8946048,2.4559338,17.838255,98.88652,2.4434674,2.530963,0.29185352,1.6050878,4.1631184,1.0836959,3.224761,1013.1918
358,1,13.512122,1.709677,2.3835607,16.306639,100.60962,2.4819143,2.7021258,0.2708914,1.6797832,4.332364,1.1096634,3.3944814,1046.8383
359,2,12.419983,1.2411505,2.1381776,19.077076,172.57925,2.3333726,2.1687908,0.31974784,3.3812826,2.4487638,1.1745114,2.572345,923.79535
360,3,13.045703,2.1953757,2.3023238,20.954613,102.92804,1.6714115,1.5467917,0.22374095,1.0080017,4.7725005,0.8655291,1.7803851,690.0585
361,3,13.158727,4.675241,2.3317442,20.730385,85.83498,1.4375235,0.3192155,0.533059,0.8341924,6.551828,0.62176013,1.4390695,561.02545
